,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
151637,549563,22996,TRAVEL CARD WALLET VINTAGE TICKET,3,10-04-2011 14:02,0.42,14030.0,United Kingdom
197925,553942,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,20-05-2011 10:37,2.95,18055.0,United Kingdom
397846,571212,23329,DECORATIVE WICKER HEART LARGE,3,14-10-2011 12:53,1.65,12856.0,United Kingdom
271481,560696,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,20-07-2011 12:14,2.08,14606.0,United Kingdom
155727,C550009,M,Manual,-1,14-04-2011 10:24,57.6,16422.0,United Kingdom
29628,538810,21756,BATH BUILDING BLOCK WORD,2,14-12-2010 12:18,5.95,14871.0,United Kingdom
496,536409,90129F,RED GLASS TASSLE BAG CHARM,1,01-12-2010 11:45,2.95,17908.0,United Kingdom
382205,569898,22603,CHRISTMAS RETROSPOT TREE WOOD,3,06-10-2011 16:08,1.63,,United Kingdom
343695,566959,22112,CHOCOLATE HOT WATER BOTTLE,2,15-09-2011 17:00,4.95,17530.0,United Kingdom
431105,573585,23475,WOODLAND SMALL PINK FELT HEART,1,31-10-2011 14:41,1.63,,United Kingdom
440456,574532,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,04-11-2011 14:19,4.25,15676.0,United Kingdom
505993,579116,23202,JUMBO BAG VINTAGE LEAF,4,28-11-2011 11:54,2.08,17346.0,United Kingdom
239887,558068,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,24-06-2011 15:51,4.13,,United Kingdom
151274,549548,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,10-04-2011 11:35,1.95,13548.0,United Kingdom
321323,565147,23333,IVORY WICKER HEART MEDIUM,24,01-09-2011 13:53,1.25,16187.0,United Kingdom
107670,545462,22469,HEART OF WICKER SMALL,40,03-03-2011 08:24,1.45,17567.0,United Kingdom
272846,560773,85131B,BEADED CRYSTAL HEART GREEN ON STICK,1,20-07-2011 16:17,0.83,,United Kingdom
495246,578293,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,23-11-2011 14:36,2.95,15640.0,United Kingdom
450501,575176,22972,CHILDREN'S SPACEBOY MUG,1,08-11-2011 18:29,3.29,,United Kingdom
325155,565432,22123,PING MICROWAVE APRON,2,04-09-2011 13:16,1.95,16241.0,United Kingdom
377892,569568,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,05-10-2011 09:57,2.55,12700.0,France
74698,542520,21535,RED RETROSPOT SMALL MILK JUG,1,28-01-2011 12:21,2.55,15547.0,United Kingdom
204811,554694,22919,HERB MARKER MINT,2,25-05-2011 17:06,1.63,,United Kingdom
197348,553899,23165,LARGE CERAMIC TOP STORAGE JAR,12,19-05-2011 17:25,1.65,14292.0,United Kingdom
129474,547385,22539,MINI JIGSAW DOLLY GIRL,1,22-03-2011 15:48,0.83,,United Kingdom
387612,570342,23413,VINTAGE COFFEE GRINDER BOX,12,10-10-2011 12:26,4.95,17706.0,United Kingdom
152201,549578,22674,FRENCH TOILET SIGN BLUE METAL,12,11-04-2011 08:49,1.25,17340.0,United Kingdom
254859,559337,22280,POCKET BAG PINK PAISELY BROWN SPOT,3,07-07-2011 16:27,0.83,,United Kingdom
46176,540352,20718,RED RETROSPOT SHOPPER BAG,1,06-01-2011 14:27,2.51,,United Kingdom
53157,540821,DOT,DOTCOM POSTAGE,1,11-01-2011 13:16,394.83,,United Kingdom
384213,570111,21811,HANGING HEART WITH BELL,10,07-10-2011 12:28,0.39,15005.0,United Kingdom
272018,560728,21452,TOADSTOOL MONEY BOX,6,20-07-2011 14:38,2.95,12520.0,Germany
410103,572091,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,20-10-2011 14:40,2.89,15129.0,United Kingdom
417481,572661,23293,SET OF 12 FAIRY CAKE BAKING CASES,48,25-10-2011 12:38,0.83,17193.0,United Kingdom
364608,568668,23407,SET OF 2 TRAYS HOME SWEET HOME,2,28-09-2011 13:00,9.95,15750.0,United Kingdom
166417,550915,21745,GAOLERS KEYS DECORATIVE GARDEN ,2,21-04-2011 13:30,3.75,13263.0,United Kingdom
32659,539099,22073,RED RETROSPOT STORAGE JAR,4,16-12-2010 10:30,3.75,16670.0,United Kingdom
190610,553201,23302,KNEELING MAT HOUSEWORK  DESIGN,4,15-05-2011 15:31,1.65,17758.0,United Kingdom
112187,545872,21867,PINK UNION JACK  LUGGAGE TAG,2,07-03-2011 14:51,1.25,15752.0,United Kingdom
414110,572338,22192,BLUE DINER WALL CLOCK,6,24-10-2011 10:30,8.5,15380.0,United Kingdom
271690,560713,22251,BIRDHOUSE DECORATION MAGIC GARDEN,4,20-07-2011 13:09,1.25,16774.0,United Kingdom
357742,568134,21809,CHRISTMAS HANGING TREE WITH BELL,3,23-09-2011 17:02,0.83,,United Kingdom
34463,539391,22060,LARGE CAKE STAND HANGING HEARTS,4,17-12-2010 11:51,9.95,12417.0,Belgium
385307,570192,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,07-10-2011 15:26,3.75,17509.0,United Kingdom
474106,576840,21232,STRAWBERRY CERAMIC TRINKET POT,1,16-11-2011 15:23,2.46,,United Kingdom
172941,551603,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,03-05-2011 11:34,2.08,16745.0,United Kingdom
457481,575739,23026,DRAWER KNOB VINTAGE GLASS STAR,3,11-11-2011 09:05,4.13,,United Kingdom
366948,568802,21164,HOME SWEET HOME METAL SIGN ,12,29-09-2011 10:49,2.95,14834.0,United Kingdom
306049,563733,22896,PEG BAG APPLES DESIGN,6,18-08-2011 17:57,2.55,18225.0,United Kingdom
382354,569898,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,06-10-2011 16:08,1.25,,United Kingdom
115277,546115,22418,10 COLOUR SPACEBOY PEN,24,09-03-2011 13:50,0.85,15379.0,United Kingdom
176646,552011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,05-05-2011 17:28,2.95,13867.0,United Kingdom
68373,541864,21932,SCANDINAVIAN PAISLEY PICNIC BAG,50,23-01-2011 16:17,2.55,13798.0,United Kingdom
508572,579250,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,28-11-2011 16:35,1.25,14480.0,United Kingdom
298625,563029,22301,COFFEE MUG CAT + BIRD DESIGN,36,11-08-2011 14:34,2.1,18093.0,United Kingdom
79692,543000,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,02-02-2011 12:17,4.96,,United Kingdom
260368,559809,21175,GIN + TONIC DIET METAL SIGN,2,12-07-2011 14:57,2.55,16409.0,United Kingdom
63749,541592,85017B,ENVELOPE 50 BLOSSOM IMAGES,1,19-01-2011 15:08,0.83,,United Kingdom
151743,549568,21931,JUMBO STORAGE BAG SUKI,3,10-04-2011 15:09,2.08,15665.0,United Kingdom
31959,539034,22384,LUNCH BAG PINK POLKADOT,5,15-12-2010 14:29,1.65,16161.0,United Kingdom
241663,558237,22714,CARD BIRTHDAY COWBOY,12,27-06-2011 15:04,0.42,12867.0,United Kingdom
278303,561209,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,25-07-2011 16:57,3.29,,United Kingdom
428661,573495,22117,check,184,31-10-2011 11:58,0.0,,United Kingdom
48885,540480,21481,FAWN BLUE HOT WATER BOTTLE,12,07-01-2011 15:27,2.95,12480.0,Germany
160400,550458,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1,18-04-2011 13:13,8.29,,United Kingdom
405534,571714,23493,VINTAGE DOILY TRAVEL SEWING KIT,1,18-10-2011 17:00,3.29,,United Kingdom
147633,549126,84992,72 SWEETHEART FAIRY CAKE CASES,1,06-04-2011 14:23,0.55,16031.0,United Kingdom
391192,570657,23232,WRAP VINTAGE LEAF DESIGN,100,11-10-2011 14:10,0.42,14911.0,EIRE
378830,569669,21385,IVORY HANGING DECORATION  HEART,1,05-10-2011 13:47,0.85,14730.0,United Kingdom
324301,565396,47480,HANGING PHOTO CLIP ROPE LADDER,1,02-09-2011 16:39,3.29,,United Kingdom
37791,539480,22925,BLUE GIANT GARDEN THERMOMETER,1,19-12-2010 15:23,5.95,,United Kingdom
38589,539587,22355,CHARLOTTE BAG SUKI DESIGN,40,20-12-2010 13:10,0.72,14298.0,United Kingdom
513773,579561,21976,PACK OF 60 MUSHROOM CAKE CASES,3,30-11-2011 11:32,0.55,16115.0,United Kingdom
109379,545634,85053,FRENCH ENAMEL CANDLEHOLDER,6,04-03-2011 12:12,2.1,14911.0,EIRE
471479,576644,85049e,SCANDINAVIAN REDS RIBBONS,7,16-11-2011 10:01,3.29,,United Kingdom
194712,553663,20801,LARGE PINK GLASS SUNDAE DISH,32,18-05-2011 12:13,0.79,14527.0,United Kingdom
257242,559521,23007, SPACEBOY BABY GIFT SET,1,08-07-2011 16:26,16.95,,Unspecified
501837,578833,21218,RED SPOTTY BISCUIT TIN,3,25-11-2011 15:23,8.29,,United Kingdom
118146,546423,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,13-03-2011 12:39,4.65,14502.0,United Kingdom
530418,580865,22644,CERAMIC CHERRY CAKE MONEY BANK,1,06-12-2011 11:58,0.39,17914.0,United Kingdom
222571,556433,85049g,CHOCOLATE BOX RIBBONS ,1,10-06-2011 14:01,2.46,,United Kingdom
332346,566060,23204,CHARLOTTE BAG APPLES DESIGN,3,08-09-2011 15:27,1.63,,United Kingdom
244780,558542,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,30-06-2011 12:23,7.9,13593.0,United Kingdom
525419,580622,23389,SPACEBOY MINI BACKPACK,4,05-12-2011 12:09,4.15,17006.0,United Kingdom
227257,556826,23284,DOORMAT KEEP CALM AND COME IN,1,15-06-2011 10:25,15.79,,United Kingdom
176193,551997,85132A,CHARLIE + LOLA BISCUITS TINS,1,05-05-2011 15:47,5.79,,United Kingdom
510562,579458,23332,IVORY WICKER HEART LARGE,2,29-11-2011 14:38,1.65,16549.0,United Kingdom
372281,569236,22672,FRENCH BATHROOM SIGN BLUE METAL,4,02-10-2011 15:49,1.65,14432.0,United Kingdom
1668,536544,22798,ANTIQUE GLASS DRESSING TABLE POT,2,01-12-2010 14:32,5.91,,United Kingdom
458489,575840,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,11-11-2011 11:56,2.95,13137.0,United Kingdom
198536,554054,22385,JUMBO BAG SPACEBOY DESIGN,2,20-05-2011 15:29,4.13,,United Kingdom
1061,536522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,01-12-2010 12:49,1.25,15012.0,United Kingdom
32575,539091,21741,COSY SLIPPER SHOES LARGE GREEN,6,16-12-2010 09:52,2.95,13756.0,United Kingdom
32878,539196,22112,CHOCOLATE HOT WATER BOTTLE,6,16-12-2010 12:09,4.95,18055.0,United Kingdom
456651,575705,23313,VINTAGE CHRISTMAS BUNTING,10,10-11-2011 17:06,4.95,15159.0,United Kingdom
392713,570714,20973,12 PENCIL SMALL TUBE WOODLAND,24,12-10-2011 10:20,0.65,13520.0,Switzerland
422570,573094,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,27-10-2011 14:39,3.95,15707.0,United Kingdom
350038,567610,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,21-09-2011 11:30,3.39,17511.0,United Kingdom
456856,575725,23583,LUNCH BAG PAISLEY PARK  ,10,10-11-2011 18:46,1.65,13098.0,United Kingdom
462880,576025,22732,3D VINTAGE CHRISTMAS STICKERS ,3,13-11-2011 14:34,1.25,13232.0,United Kingdom
336318,566317,21982,PACK OF 12 SUKI TISSUES ,24,12-09-2011 10:19,0.29,13375.0,United Kingdom
335128,566278,48187,DOORMAT NEW ENGLAND,2,11-09-2011 14:05,8.25,13614.0,United Kingdom
327219,565643,21155,RED RETROSPOT PEG BAG,24,05-09-2011 15:56,2.55,13468.0,United Kingdom
522271,580394,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,04-12-2011 10:53,0.83,14397.0,United Kingdom
434899,574063,84596F,SMALL MARSHMALLOWS PINK BOWL,1,02-11-2011 14:31,0.42,13271.0,United Kingdom
356906,568061,21916,SET 12 RETRO WHITE CHALK STICKS,3,23-09-2011 13:12,0.42,16910.0,United Kingdom
32921,539211,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,16-12-2010 12:15,2.1,16743.0,United Kingdom
235138,557626,22711,WRAP CIRCUS PARADE,25,21-06-2011 14:29,0.42,14175.0,United Kingdom
244854,558558,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,30-06-2011 13:17,8.5,17841.0,United Kingdom
146771,549018,22423,REGENCY CAKESTAND 3 TIER,3,05-04-2011 15:21,12.75,17492.0,United Kingdom
462418,575973,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,13-11-2011 13:03,8.5,,EIRE
2907,536592,47599A,PINK PARTY BAGS,1,01-12-2010 17:06,4.21,,United Kingdom
485363,577598,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,21-11-2011 08:19,1.45,13430.0,United Kingdom
221750,C556268,85066,CREAM SWEETHEART MINI CHEST,-2,09-06-2011 19:34,12.75,13317.0,United Kingdom
147004,549044,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,06-04-2011 09:11,2.55,16161.0,United Kingdom
293045,562574,22149,FELTCRAFT 6 FLOWER FRIENDS,2,07-08-2011 12:42,2.1,14903.0,United Kingdom
100310,544812,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,23-02-2011 15:58,1.63,,United Kingdom
443841,574714,22989,SET 2 PANTRY DESIGN TEA TOWELS,2,06-11-2011 14:29,3.25,15427.0,United Kingdom
253229,559162,20713,JUMBO BAG OWLS,1,06-07-2011 16:29,4.13,,United Kingdom
144547,548749,22176,BLUE OWL SOFT TOY,6,04-04-2011 12:29,2.95,13004.0,United Kingdom
218589,556056,20750,RED RETROSPOT MINI CASES,1,08-06-2011 13:35,7.95,17841.0,United Kingdom
365733,568713,23323,WHITE WICKER STAR ,12,28-09-2011 16:04,2.1,13061.0,United Kingdom
399860,571289,22555,PLASTERS IN TIN STRONGMAN,24,16-10-2011 15:27,1.65,15113.0,United Kingdom
274499,560920,35810A,ENAMEL PINK COFFEE CONTAINER,12,21-07-2011 18:36,0.83,15370.0,United Kingdom
536275,581219,23224,CHERUB HEART DECORATION GOLD,1,08-12-2011 09:28,1.63,,United Kingdom
197442,553908,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,19-05-2011 18:28,2.08,18177.0,United Kingdom
180715,552337,21915,RED  HARMONICA IN BOX ,12,09-05-2011 11:34,1.25,12621.0,Germany
234609,557570,20767,BLUE PAISLEY JOURNAL ,1,21-06-2011 10:48,2.55,15998.0,United Kingdom
113306,545937,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,08-03-2011 12:05,0.85,12758.0,Portugal
302313,563425,23340,VINTAGE CHRISTMAS CAKE FRILL,12,16-08-2011 11:37,1.65,15140.0,United Kingdom
136728,547969,22519,CHILDS GARDEN BRUSH PINK,3,28-03-2011 16:27,2.1,17238.0,United Kingdom
45476,540261,84949,SILVER HANGING T-LIGHT HOLDER,36,06-01-2011 09:57,1.65,13089.0,United Kingdom
517642,580071,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,01-12-2011 13:47,4.25,15500.0,United Kingdom
52099,540685,22973,CHILDREN'S CIRCUS PARADE MUG,1,10-01-2011 17:08,1.65,,United Kingdom
330296,565917,23089,GLASS BON BON JAR,1,07-09-2011 16:15,3.29,,United Kingdom
458970,575855,46000S,POLYESTER FILLER PAD 40x40cm,3,11-11-2011 12:24,1.45,14527.0,United Kingdom
275386,560989,84692,BOX OF 24 COCKTAIL PARASOLS,1,22-07-2011 13:20,0.42,15704.0,United Kingdom
234673,557577,22466,FAIRY TALE COTTAGE NIGHTLIGHT,1,21-06-2011 11:02,1.95,14606.0,United Kingdom
38338,539501,22464,HANGING METAL HEART LANTERN,6,20-12-2010 11:08,1.65,17085.0,United Kingdom
313060,564436,21114,LAVENDER SCENTED FABRIC HEART,5,25-08-2011 12:06,1.25,17841.0,United Kingdom
521700,580367,22583,PACK OF 6 HANDBAG GIFT BOXES,1,02-12-2011 16:39,4.96,,United Kingdom
524185,580536,22302,COFFEE MUG PEARS  DESIGN,6,04-12-2011 16:07,2.55,12490.0,France
541227,581495,21877,HOME SWEET HOME MUG,12,09-12-2011 10:20,1.65,14051.0,United Kingdom
27782,538566,22813,PACK 3 BOXES BIRD PANNETONE ,2,13-12-2010 11:21,4.21,,United Kingdom
319865,C564909,D,Discount,-1,31-08-2011 12:29,66.17,15498.0,United Kingdom
486828,577749,21563,RED HEART SHAPE LOVE BUCKET ,2,21-11-2011 14:26,2.95,16242.0,United Kingdom
70489,542080,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,25-01-2011 12:16,1.25,13815.0,Germany
320477,564975,21135,VICTORIAN  METAL POSTCARD SPRING,8,31-08-2011 15:35,1.69,17097.0,Spain
540052,581456,23569,TRADTIONAL ALPHABET STAMP SET,3,08-12-2011 18:42,4.95,17530.0,United Kingdom
140902,548490,21735,TWO DOOR CURIO CABINET,4,31-03-2011 13:13,12.75,12909.0,United Kingdom
55655,540995,22325,MOBILE VINTAGE HEARTS ,2,13-01-2011 09:30,3.29,,United Kingdom
518109,580115,21065,BOOM BOX SPEAKER GIRLS,1,01-12-2011 16:22,4.13,,United Kingdom
36499,539451,21026,SPACE OWL,1,17-12-2010 16:59,2.51,,United Kingdom
331731,566033,22865,HAND WARMER OWL DESIGN,4,08-09-2011 13:07,2.1,16031.0,United Kingdom
168755,551137,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,1,26-04-2011 13:05,2.55,15581.0,United Kingdom
28475,538638,84849D,HOT BATHS SOAP HOLDER,1,13-12-2010 14:16,1.69,17231.0,United Kingdom
407600,571899,23502,PLAYING CARDS VINTAGE DOILY ,1,19-10-2011 14:22,1.25,16885.0,United Kingdom
333762,566217,22074,6 RIBBONS SHIMMERING PINKS ,1,09-09-2011 15:17,1.25,14096.0,United Kingdom
377907,569570,15056BL,EDWARDIAN PARASOL BLACK,180,05-10-2011 10:06,4.95,16684.0,United Kingdom
241192,558194,21882,SKULLS TAPE,2,27-06-2011 12:28,0.65,14583.0,United Kingdom
298525,563022,21936,RED RETROSPOT PICNIC BAG,2,11-08-2011 13:34,2.95,17248.0,United Kingdom
463551,576066,23252,VINTAGE RED ENAMEL TRIM JUG ,1,13-11-2011 15:44,3.75,16898.0,United Kingdom
435585,574076,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,02-11-2011 15:38,5.79,,United Kingdom
223346,556481,23241,TREASURE TIN GYMKHANA DESIGN,2,12-06-2011 13:00,2.08,16115.0,United Kingdom
431667,573695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,31-10-2011 17:13,2.55,15023.0,United Kingdom
212736,555509,16016,LARGE CHINESE STYLE SCISSOR,60,03-06-2011 17:07,0.85,13435.0,United Kingdom
231937,557292,20719,WOODLAND CHARLOTTE BAG,10,19-06-2011 13:06,0.85,17562.0,United Kingdom
440348,574532,22138,BAKING SET 9 PIECE RETROSPOT ,3,04-11-2011 14:19,4.95,15676.0,United Kingdom
423917,573166,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,8,28-10-2011 09:15,8.95,13089.0,United Kingdom
484916,577545,20718,RED RETROSPOT SHOPPER BAG,3,20-11-2011 14:43,1.25,16931.0,United Kingdom
493350,578229,22138,BAKING SET 9 PIECE RETROSPOT ,12,23-11-2011 11:54,4.95,16066.0,United Kingdom
309704,564139,82613D,METAL SIGN CUPCAKE SINGLE HOOK,3,23-08-2011 11:41,1.25,16904.0,United Kingdom
58664,541258,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,16-01-2011 15:30,5.95,13634.0,United Kingdom
510871,579470,21181,PLEASE ONE PERSON METAL SIGN,10,29-11-2011 15:06,2.1,16549.0,United Kingdom
141315,548505,22467,GUMBALL COAT RACK,2,31-03-2011 14:34,4.96,,United Kingdom
178475,552232,22984,CARD GINGHAM ROSE ,2,06-05-2011 15:54,0.83,,United Kingdom
296900,562933,22178,VICTORIAN GLASS HANGING T-LIGHT,6,10-08-2011 16:51,2.46,,United Kingdom
308293,563946,22078,RIBBON REEL LACE DESIGN ,10,22-08-2011 10:15,2.1,17527.0,United Kingdom
219845,556108,22247,BUNNY DECORATION MAGIC GARDEN,5,08-06-2011 17:59,1.63,,United Kingdom
1859,536544,20622,VIPPASSPORT COVER ,1,01-12-2010 14:32,4.21,,United Kingdom
210564,555284,23168,CLASSIC CAFE SUGAR DISPENSER,36,02-06-2011 09:37,1.04,14298.0,United Kingdom
149634,549295,85131A,BEADED PEARL HEART WHITE ON STICK,23,07-04-2011 19:49,0.83,,United Kingdom
395385,571034,22727,ALARM CLOCK BAKELIKE RED ,4,13-10-2011 12:47,3.75,12359.0,Cyprus
13953,537435,22151,PLACE SETTING WHITE HEART,10,06-12-2010 16:58,0.42,17920.0,United Kingdom
236350,557749,22030,SWALLOWS GREETING CARD,12,22-06-2011 12:44,0.42,13477.0,United Kingdom
130955,547533,84968B,,2,23-03-2011 15:06,0.0,,United Kingdom
393776,570852,22683,FRENCH BLUE METAL DOOR SIGN 8,10,12-10-2011 14:48,1.25,13078.0,United Kingdom
324438,565401,72741,GRAND CHOCOLATECANDLE,4,02-09-2011 17:38,1.45,16686.0,United Kingdom
479434,577160,21175,GIN + TONIC DIET METAL SIGN,12,18-11-2011 10:05,2.55,16134.0,United Kingdom
430750,573585,22670,FRENCH WC SIGN BLUE METAL,3,31-10-2011 14:41,2.46,,United Kingdom
253409,559163,21012,ANTIQUE ALL GLASS CANDLESTICK,8,06-07-2011 16:33,2.46,,United Kingdom
353763,567822,23381,PACK OF 12 VINTAGE LEAF TISSUES ,24,22-09-2011 12:54,0.39,17644.0,United Kingdom
442683,574678,22993,SET OF 4 PANTRY JELLY MOULDS,12,06-11-2011 12:36,1.25,13365.0,United Kingdom
385991,570223,22866,HAND WARMER SCOTTY DOG DESIGN,1,09-10-2011 13:11,2.1,15787.0,United Kingdom
183339,552658,22911,PAPER CHAIN KIT LONDON,2,10-05-2011 14:57,2.95,14534.0,United Kingdom
118782,546486,22151,PLACE SETTING WHITE HEART,24,14-03-2011 11:41,0.42,15039.0,United Kingdom
468051,576390,84509B,SET OF 4 FAIRY CAKE PLACEMATS,8,15-11-2011 10:13,3.75,12569.0,Germany
185882,552829,82552,WASHROOM METAL SIGN,5,11-05-2011 13:42,1.45,12748.0,United Kingdom
172884,551584,23284,DOORMAT KEEP CALM AND COME IN,2,03-05-2011 11:22,7.95,15620.0,United Kingdom
186729,552880,22714,CARD BIRTHDAY COWBOY,12,12-05-2011 09:59,0.42,18245.0,United Kingdom
123505,546896,22321,BIRD DECORATION RED RETROSPOT,1,17-03-2011 18:24,1.63,,United Kingdom
328522,565782,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,06-09-2011 15:48,1.65,12748.0,United Kingdom
528373,580729,22691,DOORMAT WELCOME SUNRISE,1,05-12-2011 17:24,15.79,,United Kingdom
334943,566272,84877B,GREEN ROUND COMPACT MIRROR,1,11-09-2011 13:51,1.25,14487.0,United Kingdom
327716,565725,23004,TRAVEL CARD WALLET PANTRY,24,06-09-2011 11:55,0.42,13949.0,United Kingdom
207427,554990,85116,BLACK CANDELABRA T-LIGHT HOLDER,24,29-05-2011 13:57,0.65,16567.0,United Kingdom
456713,575706,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,10-11-2011 17:13,6.95,14713.0,United Kingdom
381577,569867,21212,PACK OF 72 RETROSPOT CAKE CASES,24,06-10-2011 14:54,0.55,12569.0,Germany
42735,540019,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,04-01-2011 12:18,0.42,12957.0,United Kingdom
342334,566851,22620,4 TRADITIONAL SPINNING TOPS,13,15-09-2011 12:16,1.45,15573.0,United Kingdom
304671,C563599,22425,ENAMEL COLANDER CREAM,-1,18-08-2011 06:22,4.95,15152.0,United Kingdom
297101,562933,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,10-08-2011 16:51,8.95,,United Kingdom
233859,557493,23000,TRAVEL CARD WALLET TRANSPORT,1,20-06-2011 15:18,0.83,,United Kingdom
74310,542419,20684,STRAWBERRY DREAM CHILDS UMBRELLA,1,27-01-2011 17:41,3.25,14662.0,United Kingdom
374239,569372,23493,VINTAGE DOILY TRAVEL SEWING KIT,1,03-10-2011 16:04,3.29,,United Kingdom
237547,557870,82494L,WOODEN FRAME ANTIQUE WHITE ,6,23-06-2011 12:36,2.95,14404.0,United Kingdom
72804,542266,22754,SMALL RED BABUSHKA NOTEBOOK ,2,26-01-2011 17:37,0.85,16918.0,United Kingdom
171101,551385,22925,BLUE GIANT GARDEN THERMOMETER,2,28-04-2011 11:38,5.95,16814.0,United Kingdom
27225,538524,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2,13-12-2010 09:35,1.66,,United Kingdom
229248,557021,22433,WATERING CAN GREEN DINOSAUR,6,16-06-2011 12:55,1.95,17642.0,United Kingdom
461813,575952,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,13-11-2011 11:55,1.65,16015.0,United Kingdom
110387,545686,22178,VICTORIAN GLASS HANGING T-LIGHT,12,06-03-2011 12:09,1.25,18211.0,United Kingdom
335828,566292,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,11-09-2011 15:35,0.42,13381.0,United Kingdom
243003,558388,21790,VINTAGE SNAP CARDS,12,29-06-2011 10:00,0.85,,EIRE
97594,544646,22799,SWEETHEART WIRE FRUIT BOWL,2,22-02-2011 12:06,8.5,17075.0,United Kingdom
27423,538558,70006,LOVE HEART POCKET WARMER,30,13-12-2010 10:58,0.42,13069.0,United Kingdom
116193,546220,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,10-03-2011 12:16,1.25,16745.0,United Kingdom
102379,545017,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,25-02-2011 13:51,2.95,12361.0,Belgium
247077,558752,23301,GARDENERS KNEELING PAD KEEP CALM ,6,03-07-2011 11:40,1.65,16931.0,United Kingdom
54094,540856,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,12-01-2011 10:16,2.95,16655.0,United Kingdom
215558,555722,84692,BOX OF 24 COCKTAIL PARASOLS,1,06-06-2011 16:06,0.83,,United Kingdom
469873,576614,20670,VIP HOLIDAY PURSE,2,15-11-2011 16:38,2.95,12933.0,United Kingdom
349367,567504,23438,GIFT BAG LARGE SPOT ,12,20-09-2011 14:33,1.25,13356.0,United Kingdom
14208,537465,22633,HAND WARMER UNION JACK,12,07-12-2010 10:32,2.1,17735.0,United Kingdom
61998,541493,21327,SKULLS WRITING SET ,3,18-01-2011 14:29,2.46,,United Kingdom
218410,556042,22085,PAPER CHAIN KIT SKULLS ,3,08-06-2011 12:44,2.95,14367.0,United Kingdom
333129,566175,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,09-09-2011 12:36,1.25,18237.0,United Kingdom
66336,541789,21531,RED RETROSPOT SUGAR JAM BOWL,30,21-01-2011 13:07,2.1,14088.0,United Kingdom
